first_name,last_name,email,phone,date_of_birth,annual_income,net_worth,onboarding_date,country_id,risk_profile_id
Robert,Harrington,rodgersdakota@example.com,5829546684,1989-09-09,17793306,99034385,2020-06-12,16,3
Christopher,Rowe,kelly29@example.com,2550471731,1985-06-11,20885018,172185190,2022-12-31,16,3
Omar,Moore,awhitehead@example.com,3846412003,1954-11-26,14529882,52771209,2025-06-24,12,3
Roger,Floyd,slee@example.net,5664612080,1954-01-02,4191073,56226802,2021-01-06,21,4
Peter,Lopez,larsonsheena@example.net,8133380263,1998-11-18,29413249,76164623,2026-06-11,13,1
Mary,Ballard,lchoi@example.com,9089208764,1971-11-30,9316100,101455577,2019-10-10,21,2
Joanne,Cruz,john56@example.org,1070486317,1976-08-03,19685140,313598159,2025-12-08,16,2
Andrea,Mayo,pagelouis@example.com,9546516341,1991-05-03,8958335,80814315,2020-08-03,13,3
Jennifer,Hernandez,byrdsarah@example.org,7021359015,1963-10-01,16161344,34547177,2026-04-08,18,4
Victor,Hoover,dianeguerrero@example.net,1188844418,1976-08-23,16830040,133244499,2023-11-17,16,4
Tiffany,Preston,wanderson@example.com,9797799529,1959-05-27,20228422,116501854,2024-07-25,14,4
Jennifer,Flores,gibsonmorgan@example.net,8795186395,1975-03-14,11888244,45377125,2019-11-24,15,3
Jonathan,Green,karina88@example.net,7263773151,1972-04-27,4877594,84932258,2020-11-13,14,2
Adam,Anderson,lauren30@example.com,0259151419,1998-07-24,13004940,204697086,2019-12-17,15,1
Mark,Kelly,ipage@example.net,2316020393,2000-05-09,7532791,145177512,2022-01-21,18,4
Shaun,Payne,mooretraci@example.org,9177353667,1968-07-07,7637677,27916109,2022-09-29,13,1
Marco,Stevens,ramseyyesenia@example.com,9563517242,1975-03-21,10423984,120415098,2020-10-03,16,1
Allison,Zamora,patricia43@example.org,6843321145,1997-12-12,9413467,59177003,2023-10-31,12,2
Gabrielle,Mack,uperez@example.net,1675867200,1976-09-07,11485233,184163219,2021-08-22,19,2
Roy,Gentry,edwardsdylan@example.org,3055640977,2003-10-31,12935537,108425599,2025-10-20,20,2
Richard,Hunt,kim47@example.net,8874969007,1959-04-28,9806284,86609210,2024-01-26,15,2
Stephen,Vaughan,michellereese@example.org,3488700234,1990-03-02,5858315,47367323,2026-07-03,16,1
Dustin,White,nathan38@example.net,8172062407,1956-03-03,6854062,134920480,2026-03-19,12,3
Derek,Li,qjones@example.org,3697055040,1961-08-06,9286705,48329475,2023-09-14,15,1
Rachel,Davis,mtaylor@example.net,7397151643,1950-08-09,7484378,94004042,2019-11-03,13,4
Elizabeth,Robinson,sarahjohnson@example.net,2362716355,1986-03-03,7428909,19043265,2024-01-22,19,3
Andrea,Martinez,normanjeffrey@example.org,1376562601,2000-07-19,16429166,206016651,2024-11-27,17,4
Daniel,Castillo,carlosbarrera@example.org,6067123202,1994-07-30,33822756,79289756,2023-04-07,14,2
Amber,Dyer,anitalivingston@example.com,8111796897,1980-11-26,4394938,75380558,2024-09-04,17,2
Amanda,Hamilton,daniel17@example.net,8329405440,1975-11-13,6789962,83048187,2025-01-03,16,3
Robert,Williams,christopherclark@example.org,2082555554,1974-07-29,7194607,47864878,2023-10-25,20,4
Patrick,Garcia,justinmorris@example.com,0529804680,1989-01-21,13626458,62532454,2022-07-21,18,3
Kelly,Welch,gatesjames@example.org,5523421912,1953-09-02,9335643,27816026,2021-01-16,12,4
Kevin,Kirk,jackson98@example.com,0831063771,1952-01-19,50000000,316643801,2023-11-12,12,2
Ronald,Vaughn,blopez@example.com,8168901470,1951-07-09,8175973,141509593,2024-06-25,18,2
Wanda,Gomez,bushadam@example.com,4904336556,1964-04-22,2916598,49381744,2025-06-26,20,4
Reginald,Mccarthy,veronica40@example.org,7813229855,1966-08-05,6870918,90437633,2023-05-22,12,3
Jonathan,Hendricks,mcguirenicholas@example.net,7432874414,1957-03-22,20122372,254156749,2025-02-08,12,1
David,Martin,curtis68@example.com,8026110352,1958-04-12,7486222,101259685,2020-05-26,15,4
Jessica,Rowe,edwardsanders@example.org,3902089470,1975-12-28,6731827,93450795,2022-01-02,15,2
Stephen,Vega,logangomez@example.org,0334052000,1982-11-29,48391556,114170252,2022-01-01,12,2
Thomas,Johnson,zguerrero@example.net,8506696218,1954-06-19,30029584,544193680,2025-01-08,18,3
Heather,Logan,troyray@example.org,7600356654,1976-11-24,6788935,74900828,2023-03-05,12,1
Paul,Smith,oshelton@example.com,8581815212,1970-10-13,21407192,49924975,2019-12-18,20,2
Joann,Kramer,marquezthomas@example.com,3712698986,1971-12-09,20176665,202348179,2024-08-03,12,4
Jonathan,Chavez,wellsrhonda@example.net,4353219635,1995-01-05,9852278,86166963,2024-05-07,16,4
Pamela,Allen,amanda77@example.net,2919504847,1990-11-10,8470274,138451877,2022-10-17,19,3
Norma,Wilson,ebradley@example.net,0121404249,1979-03-13,15166317,134583499,2023-11-12,12,4
Chad,Williams,isaac40@example.com,3272898899,1951-07-24,12976963,81732613,2021-08-03,15,3
John,Schwartz,javila@example.com,3128871743,2003-11-21,11274144,62155671,2025-10-18,16,3
Gloria,Hill,wwatson@example.org,3242807579,1991-11-08,6704018,69269846,2022-03-26,14,2
Amanda,Rubio,stephanietaylor@example.com,5827307256,1998-06-21,29599065,341523636,2025-11-18,19,2
Frank,Hood,moralesphilip@example.org,5409714563,1989-10-13,5597058,58297371,2020-04-17,16,3
William,Ray,davisamy@example.org,6024640433,1960-05-01,8919140,33335200,2026-04-10,13,2
Robert,Gray,marissabass@example.com,1953228614,1993-02-05,11597239,139566702,2019-09-24,16,4
Emily,Mccoy,kayla93@example.net,3887276497,1966-05-24,10987805,197328239,2024-05-27,14,2
Jacqueline,Davis,kbarber@example.net,8291323073,1968-09-15,10264121,53287102,2023-08-29,15,3
Gregory,Harris,samantha60@example.net,6150543480,1972-12-11,19254461,231130931,2024-06-27,14,1
Gloria,Randall,amber97@example.net,4632220104,1985-02-22,19148668,115573794,2024-05-03,20,1
Theodore,Paul,hpowell@example.com,0281379555,1976-08-16,6904424,68379674,2025-02-19,16,4
Jeffrey,Ray,barbara06@example.org,5322025983,1975-09-11,12804928,211411955,2022-09-11,21,2
Stanley,Mcintosh,swansonchelsea@example.com,4020323424,1979-04-20,11517521,107776010,2022-07-15,19,2
Michelle,Brown,smithwendy@example.com,5351441273,1952-03-12,5000196,67151491,2023-08-15,20,1
Tracey,Blair,ddixon@example.net,4020243814,1979-01-16,31998781,253775549,2019-07-28,17,3
Kyle,Walsh,sellersjonathan@example.org,5396131389,1979-03-25,8027283,87028258,2024-03-14,17,4
Thomas,Herrera,rickey05@example.net,6489718151,2001-09-25,16613026,99879079,2021-10-29,20,2
Matthew,Parker,hintonjerome@example.com,1554349746,1982-09-27,13943529,172340017,2024-05-19,16,4
Steven,Harrington,batesjanet@example.org,9440604424,1987-02-23,19228821,70971198,2022-08-13,15,2
Dylan,Caldwell,simpsonmelvin@example.net,0473839201,1960-11-22,7831351,113357874,2021-11-21,13,2
Bobby,Thomas,jgalloway@example.com,9589015332,1974-10-20,8094024,94152345,2020-11-03,17,2
Eugene,Reyes,zmora@example.org,7769245508,2001-09-12,17748896,335946099,2023-09-26,12,3
Derrick,Carlson,nicholas80@example.net,5830002727,1958-04-20,11035129,194606235,2023-09-25,18,1
Jasmine,Hood,curtisjimenez@example.com,0784897792,1950-08-13,27799693,541632479,2022-06-19,14,1
Shane,Vang,hubbardjoseph@example.com,6112459542,1951-04-13,13299252,199079542,2025-03-08,18,1
Stanley,Davis,laura29@example.org,8113569688,1964-03-03,16219216,248047376,2021-08-22,18,4
Cesar,Lamb,aaron90@example.com,9018869224,1969-08-03,24306772,309052260,2025-09-24,13,3
William,Macdonald,lshelton@example.com,9420407880,1983-04-13,15202451,300132960,2020-06-24,18,2
Donna,Shelton,michaelmiles@example.com,8275405187,1976-11-17,20784229,321959652,2022-10-17,17,2
Justin,Sanders,peter10@example.org,0595567662,1971-06-02,13532859,212152153,2022-04-01,19,1
Emily,Reid,cesardrake@example.com,1769889674,1955-01-06,5959226,70758462,2024-10-02,14,4
Karen,Hickman,diane33@example.com,7457527916,2003-11-25,7483023,86128036,2025-04-20,13,3
Roger,Turner,ycarey@example.net,2837486270,1970-09-08,12913907,254091629,2020-01-24,14,3
Robin,Robinson,davisjames@example.com,8670633918,1975-12-06,9638630,152969516,2023-02-08,13,3
Heather,Martin,smorris@example.org,2474354798,1967-12-01,44329607,319285678,2026-05-05,15,1
Daniel,Wolfe,veronica03@example.net,0441371489,1973-02-19,9228347,101446778,2026-01-19,21,3
Sean,Chen,stephanie07@example.com,6451123335,1968-06-26,33521284,578117793,2022-05-02,14,3
John,Velasquez,barkerlisa@example.org,9814771544,1991-08-02,10091560,186326597,2020-10-08,17,3
Jerry,Mclaughlin,maryburton@example.org,3459890248,1960-06-07,8488017,114411326,2022-07-04,13,1
William,Newman,juan14@example.net,7592543206,1996-09-12,5414678,76577483,2022-12-14,14,4
Kyle,Bates,gcarter@example.com,1335606602,1971-08-18,10585762,194757489,2019-11-06,15,1
David,Evans,jacobcook@example.net,8538807748,1955-04-08,33751218,363578654,2022-02-17,20,4
Sharon,Williams,gevans@example.com,3927640049,1998-12-28,18170509,277278096,2022-09-20,18,3
Aaron,Mills,alicialopez@example.com,5553152052,1973-08-14,18180543,142951721,2022-05-09,14,4
Donna,Sanchez,gillespiesteven@example.net,2642995743,1955-02-22,9486560,179811000,2024-01-09,18,2
Adam,Sandoval,bonniedonovan@example.org,0566749380,2002-01-14,15517988,252176639,2025-05-02,16,4
Dwayne,Johnson,lmyers@example.net,6580223770,1987-03-27,12388898,193929310,2026-02-05,14,3
Daniel,Collins,dwayne73@example.net,4207524810,1964-01-12,11719730,104270178,2021-02-24,13,2
Diane,Dillon,victoriaedwards@example.net,5908959710,1994-03-18,7199969,111880007,2020-04-17,12,4
Michael,Lee,parsonspatricia@example.net,1112832065,1961-09-06,18748968,298421147,2023-09-14,21,4
Desiree,Daniel,careycindy@example.net,2298750393,1960-07-05,10554935,102023295,2025-09-15,16,2
Deborah,Wang,gregorytorres@example.net,1607468258,1968-10-13,3148949,49201376,2025-02-21,12,4
Dorothy,Davis,morgangonzales@example.net,6802568548,2003-05-11,9672839,27887137,2025-05-17,12,2
Calvin,Ortiz,meadowsbrandy@example.net,6860922166,1955-10-12,6152908,111455159,2021-05-12,21,2
Stephanie,Porter,martinezjonathan@example.org,1760888210,1966-09-01,11452623,228600233,2021-03-13,17,4
Amanda,Stevens,hendersonmarcus@example.com,0748120732,1957-09-19,11340205,32439678,2022-07-10,16,2
Mary,Holt,tjones@example.org,6063078268,1998-03-11,8394865,164251382,2020-09-04,21,4
Elizabeth,Nelson,robinsonjustin@example.org,6627011339,1999-04-19,12307342,232807222,2026-02-24,20,1
Mary,Jones,daviselizabeth@example.org,1487835065,1974-11-12,24562223,253907877,2022-12-10,15,1
Kerry,White,jvang@example.com,9587496575,1980-08-12,19221755,307135782,2025-03-17,15,3
Christopher,Wilson,jonathandaniels@example.net,7477169676,1992-07-22,31655533,600989252,2025-07-30,15,2
Kurt,Phillips,sgutierrez@example.org,6411944990,1960-03-27,8052604,74296109,2025-06-13,21,3
Reginald,Ray,michael57@example.com,3341551485,1992-05-21,4749727,92980229,2022-05-05,16,2
Dana,Wallace,veronicaavery@example.org,6013589891,1955-08-29,10789107,130648853,2022-11-17,16,1
Kirsten,Howard,brycereed@example.net,3301346624,1980-02-15,31203719,542297533,2020-07-30,19,4
Paul,Rodriguez,nortondeanna@example.org,6187059447,1968-08-27,7270188,134879043,2025-01-29,14,3
Theresa,Brewer,tyler96@example.org,9368287625,1964-03-02,4380259,78289744,2025-07-15,19,1
Gary,Rosario,hflores@example.com,9443619897,2000-05-17,13000950,194996027,2019-07-16,20,3
Warren,Gould,jenniferturner@example.org,5020390911,1993-02-16,7383671,89056039,2019-10-23,17,4
James,Chen,qbrooks@example.com,8552928241,2000-04-28,22422802,186959930,2022-07-31,18,3
Kirsten,Jones,loriguzman@example.net,6619654020,2003-03-25,17517145,210181390,2026-02-12,17,3
John,Knight,johnsonsarah@example.com,2359238572,1953-03-16,3259857,48073411,2023-04-30,15,1
William,Mahoney,robin85@example.net,3752356202,1973-06-05,10602289,41320515,2020-11-11,13,2
Lisa,Daniel,boothjon@example.net,0993360017,1993-09-18,7063298,55193912,2023-12-12,18,1
Joshua,Park,ericspears@example.org,8263701933,1957-12-15,16213512,80846510,2023-08-14,18,3
Charles,Johnson,kenneth32@example.com,7195748962,1980-02-10,10067091,51983462,2021-05-22,21,4
Joshua,Vazquez,shannonbryant@example.org,8334533735,1989-07-16,16149881,234608003,2020-01-07,15,2
Brian,Rios,gbryant@example.org,7168617242,1998-08-04,6812873,105385562,2023-08-25,16,1
Jennifer,Owens,krista32@example.org,0539373100,1953-01-28,16692578,300441518,2023-04-03,18,3
Randy,Charles,hernandezmariah@example.net,0969770987,1992-12-15,24193775,480783533,2025-09-15,17,3
Charles,Johnson,wolfeconnie@example.org,1268378889,1982-07-25,15756256,294726501,2021-09-04,13,1
Jennifer,Smith,anthonylewis@example.com,4457920289,1989-10-09,28435699,512394895,2019-09-29,14,1
Sarah,Glenn,hernandezsean@example.org,7970411758,1984-08-31,10217907,175088385,2026-05-23,18,2
Sydney,Macias,dylan75@example.net,9274424873,1956-04-19,12148710,30805564,2024-03-17,20,1
Jackson,Smith,zrich@example.com,2135228986,1999-03-29,20842420,395616029,2025-08-23,15,1
Tammy,Erickson,rossfaith@example.com,0438076423,2003-01-06,9641569,46153960,2025-09-18,16,1
Melinda,Martin,ericsmith@example.net,7751658300,1991-10-28,50000000,367933515,2023-12-25,17,3
Jeremy,Jenkins,lisa94@example.org,1148370705,2003-08-17,6110997,28121282,2020-06-19,18,4
Andrew,Martinez,ericagray@example.net,3446522726,1961-11-07,15927936,121876257,2025-02-26,17,1
Vanessa,Atkins,brownbrandon@example.net,4446780370,1969-01-26,14286892,273472595,2026-06-16,17,4
Patricia,Wood,vcraig@example.com,3298582022,2003-08-03,24273000,381388204,2023-02-13,18,3
Kevin,Reed,samuel50@example.org,3017130706,1950-10-12,7641187,46901304,2026-02-08,21,1
Sarah,Grimes,lindseyaudrey@example.com,7675246298,1958-09-22,23498385,234920882,2026-01-03,20,3
Eric,Hicks,keith46@example.org,7846397162,1992-09-14,14977653,194193460,2026-04-29,20,2
David,Scott,alexanderarmstrong@example.net,2873798843,1959-02-10,28251788,455432220,2026-06-07,12,3
Gary,Barber,rachel66@example.org,5255506457,1961-08-29,23777014,360613966,2025-10-27,18,3
Mitchell,Smith,gary88@example.org,0070708633,1956-02-28,7629396,140285238,2022-09-07,14,3
Julie,Gardner,iwilson@example.com,1084423548,1975-04-11,30058970,369834023,2023-02-13,13,1
Allison,Coffey,bmartin@example.net,4850054745,2004-06-21,8063160,143096749,2026-04-16,14,4
Joseph,Jones,caleb81@example.org,4301537203,1984-01-27,9468446,148808786,2019-10-05,14,4
Michelle,Stokes,sharonryan@example.org,5333745703,1977-03-07,11470348,39573534,2025-01-12,14,2
Tyler,Davis,carl11@example.org,9784998348,1994-11-14,15885750,130354085,2026-02-20,16,4
Jason,Benitez,sarahpatterson@example.org,0902409038,1951-12-16,11720015,48054943,2025-06-09,14,1
Katherine,Cervantes,andrea89@example.com,5481085425,1991-03-02,10144586,52057022,2022-11-20,20,1
Tony,Christensen,taylorjennifer@example.net,9884340819,1951-11-20,6148203,41908045,2025-12-29,18,3
Mike,Gibson,natalie80@example.net,0537238979,1963-07-02,13684992,220251652,2022-10-06,18,3
Curtis,Reed,kevin23@example.com,9835850426,1980-10-06,6017334,46967300,2024-07-22,21,3
Lindsay,Torres,csmith@example.com,0480417711,1974-05-10,7382114,79555898,2020-03-30,14,3
James,Carson,pthomas@example.org,0168719924,1993-02-07,9817256,155962851,2022-12-18,17,2
Katherine,Smith,jasongonzalez@example.net,3963341560,1997-09-23,13071901,31444677,2025-02-28,14,3
Linda,Wagner,cindyrice@example.net,0355790887,1952-04-16,4452655,15502215,2023-09-08,16,3
Martha,Harrington,sarah56@example.org,5843990924,1967-07-23,4683891,68022678,2022-07-02,17,2
Teresa,Escobar,donald30@example.org,9067236419,1955-09-25,28116453,252204565,2024-02-16,15,2
Russell,Blair,arnoldchristopher@example.net,6272318738,2002-07-14,15201890,82329111,2019-08-10,12,2
Gregory,Larson,christopherking@example.net,8675883021,1969-02-10,15472780,250469700,2020-10-08,13,1
Jeffrey,Hopkins,fgreen@example.net,2405301859,1995-08-29,7163273,133427021,2023-12-29,12,2
Kyle,Fox,brian97@example.net,9916938344,1963-06-26,9601362,38447923,2020-11-12,15,2
Elizabeth,Mckay,anne65@example.com,2390445851,1988-05-14,8718390,114006768,2024-02-11,15,1
Diana,Diaz,shebert@example.net,9320149758,1971-12-06,5767674,96107937,2023-07-28,17,1
Beth,Ayala,patricia06@example.com,5404081127,1958-03-21,7095716,111693999,2021-05-30,14,2
Joseph,Lopez,guzmanamanda@example.net,1110248154,1987-11-01,8384660,47466012,2019-10-31,17,2
William,Long,jessica17@example.org,3168726285,1973-03-11,21432631,298000815,2026-06-06,16,2
Curtis,Martin,christophercox@example.net,3134615437,1992-08-07,10756912,201278934,2025-08-19,12,1
John,Martinez,williamford@example.org,9330989764,1998-12-25,21264574,377291801,2022-06-16,13,2
Brittany,Mcbride,kathleenrogers@example.org,5875165055,1954-08-17,8650256,134298556,2025-04-12,13,1
Shelly,Vance,yateskirk@example.org,6060400337,1974-04-14,11343960,110681157,2020-06-09,18,1
Latasha,Kennedy,kbecker@example.net,8246241146,1955-06-27,10431816,159467778,2025-07-02,14,2
Sarah,Miranda,whitemary@example.com,9491117312,1976-04-25,9583755,105321598,2025-01-27,13,2
Adam,Martinez,lewischristine@example.org,0488463484,1994-01-18,16846042,318667618,2023-11-23,21,2
Joseph,King,brandonmeyer@example.net,6498246400,1979-04-16,8896687,146143975,2022-07-14,13,3
David,Gutierrez,stephenmontgomery@example.org,3220514320,2001-03-25,16921293,242501412,2019-09-15,16,1
Tracy,Anderson,annajohnson@example.com,2342472079,2000-03-11,11310101,40092852,2025-09-21,13,2
Brittany,Snyder,jerry14@example.org,5819109447,1964-03-08,17456418,143194250,2020-01-26,16,3
Tracy,Chung,sergio37@example.com,4453827543,1998-02-18,26400552,102550203,2023-10-11,18,2
Eduardo,Barnes,ericaramirez@example.org,9846506763,1954-05-25,22809941,88714283,2019-09-08,12,2
Tina,Young,susan10@example.net,0847359198,2004-02-15,15963511,75000364,2021-02-10,16,3
Joe,Avila,yatesantonio@example.net,3345160917,1951-08-14,6954120,110072363,2026-02-02,17,1
Kevin,Anderson,brandon87@example.com,4055976602,1999-10-05,17395575,209057081,2026-02-11,13,3
Gabriel,Kennedy,ronaldbyrd@example.org,9111062747,1969-05-17,10876295,152017776,2022-08-22,12,1
Megan,Rogers,charles68@example.org,1895739439,1999-04-22,48355261,275861184,2019-12-11,12,4
Rebecca,Poole,daughertyrobert@example.net,4994554226,1962-03-23,14564017,206632632,2020-05-30,17,4
Bryce,Perez,ekennedy@example.com,5722360623,1961-04-07,14278041,241298193,2020-10-23,20,3
Tammy,Cole,qcalderon@example.com,7937270086,1950-08-31,13921820,120008851,2024-04-17,17,4
Brittney,Lyons,robertovasquez@example.com,8837187683,1996-06-14,8626083,45148752,2025-12-29,12,2
Tiffany,Harris,iwhitaker@example.net,2994043419,1971-11-09,17581342,309025898,2026-04-30,21,2
Heather,Jackson,jasongutierrez@example.net,0237991505,1963-03-20,5508868,84895741,2025-06-30,16,4
Lucas,Jenkins,leachjessica@example.org,2500634319,1977-10-27,21713800,360471570,2020-11-18,21,2
Logan,Peters,thomas02@example.com,1797513016,1963-11-21,15028039,228746945,2020-09-05,12,2
Brandon,Cherry,garciamartin@example.net,4235799763,1960-07-09,13288243,172903623,2022-08-16,17,2
Amy,Jones,pwilkerson@example.com,4012820927,1984-01-07,44539955,342295229,2020-02-12,19,4
Kevin,Ortega,susanmcguire@example.com,9006976329,1972-05-03,12728532,64365725,2025-04-15,17,4
Kristina,Buckley,michaelpittman@example.org,9748322642,1960-06-07,5825827,19778009,2021-07-19,16,3
Leonard,Gonzales,shawnheath@example.org,5117104284,1974-09-01,6477276,17865868,2020-12-09,13,1
Zachary,Herrera,amber92@example.org,5562319602,1994-02-26,10749585,207834336,2025-01-16,19,1
Ricardo,Hardy,madisonjenkins@example.org,7486653116,1984-07-23,10463181,196890786,2020-01-31,13,3
Karl,Roberts,ismith@example.com,9979571473,1982-04-12,8571666,146291320,2022-05-04,17,1
